Entity,Relation,Action,Value,Iteration of Promotion,Action Source,Action Date
verizon,generalizations,-biotechcompany,biotechcompany,659,bkisiel,2012-12-06T11:28:17-05:00
verizon,generalizations,xbiotechcompany,biotechcompany,659,bkisiel,2012-12-06T11:28:17-05:00
gaza_land,generalizations,nterroristorganization,terroristorganization,656,anonymous-995358d3-703a116d-0392698a,2012-11-27T04:58:46-05:00
gaza_land,generalizations,-terroristorganization,terroristorganization,656,bkisiel,2012-12-06T11:27:35-05:00
gaza_land,generalizations,xterroristorganization,terroristorganization,656,bkisiel,2012-12-06T11:27:35-05:00
the_big_bang_theory,generalizations,ytelevisionshow,televisionshow,165,anonymous-92dcdf80-f4a6cbcc-35898ddc,2012-11-27T08:41:01-05:00
friends,generalizations,ytelevisionshow,televisionshow,218,anonymous-92dcdf80-f4a6cbcc-35898ddc,2012-11-27T08:41:47-05:00
richard_m__stallman,generalizations,npersonafrica,personafrica,656,anonymous-16d6d32a-17fe0fd6-2ec5d5da,2012-11-27T16:03:20-05:00
richard_m__stallman,generalizations,-personafrica,personafrica,656,bkisiel,2012-12-06T11:28:32-05:00
richard_m__stallman,generalizations,xpersonafrica,personafrica,656,bkisiel,2012-12-06T11:28:32-05:00
islamic_calendar,generalizations,nterroristorganization,terroristorganization,656,anonymous-6e9d9543-26a128ed-4a4cf165,2012-11-27T16:04:21-05:00
islamic_calendar,generalizations,-terroristorganization,terroristorganization,656,bkisiel,2012-12-06T11:28:09-05:00
islamic_calendar,generalizations,xterroristorganization,terroristorganization,656,bkisiel,2012-12-06T11:28:09-05:00
islam,generalizations,yreligion,religion,0,anonymous-5629b1c3-3fa92924-971284cf,2012-11-27T16:42:05-05:00
islam,generalizations,yreligion,religion,0,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T19:11:10-05:00
the_scooby_doo_show,generalizations,ytelevisionshow,televisionshow,244,anonymous-f13af2fb-3e3ed9ef-971284cf,2012-11-27T17:17:00-05:00
fishers,generalizations,ncity,city,656,anonymous-668d0044-741a1486-64cf42a3,2012-11-27T19:51:41-05:00
fishers,generalizations,ycity,city,656,anonymous-17854a83-2c63ae8b-251cc7a1,2012-11-27T22:39:36-05:00
lymph_node_neck_cancer,generalizations,nbodypart,bodypart,559,anonymous-df63885b-033d08d2-a74f52ef,2012-11-27T22:14:50-05:00
www_malepornstarsexposed_com,generalizations,ymlconference,mlconference,658,anonymous-dca7e96c-ca871e69-0004838b,2012-11-27T22:57:56-05:00
david_gilliland,generalizations,ysportsteam,sportsteam,658,anonymous-dca7e96c-ca871e69-0004838b,2012-11-27T22:58:03-05:00
your_body_is_a_wonderland,generalizations,ymusicsong,musicsong,619,anonymous-efa25619-a8a900f9-573d1b6b,2012-11-28T00:08:54-05:00
milkshakes,generalizations,yfood,food,656,anonymous-efa25619-a8a900f9-573d1b6b,2012-11-28T00:09:32-05:00
arkansas_state_university,generalizations,ntrainstation,trainstation,665,anonymous-efa25619-a8a900f9-573d1b6b,2012-11-28T00:09:50-05:00
arkansas_state_university,generalizations,-trainstation,trainstation,665,bkisiel,2012-12-06T11:21:20-05:00
arkansas_state_university,generalizations,xtrainstation,trainstation,665,bkisiel,2012-12-06T11:21:20-05:00
progressive_trance,generalizations,ymusicgenre,musicgenre,527,anonymous-a3f35f95-e4684490-874d9197,2012-11-28T01:36:13-05:00
islamic_jihad_for_the_liberation_of_palestine,generalizations,yterroristorganization,terroristorganization,212,anonymous-36f565ac-51f968bc-243e2359,2012-11-28T03:03:20-05:00
caramel_sauce,generalizations,nfungus,fungus,661,anonymous-8e81201b-fc577274-35898ddc,2012-11-28T03:47:14-05:00
caramel_sauce,generalizations,-fungus,fungus,661,bkisiel,2012-12-06T11:25:23-05:00
caramel_sauce,generalizations,xfungus,fungus,661,bkisiel,2012-12-06T11:25:23-05:00
caramel_sauce,generalizations,ycondiment,condiment,11,anonymous-8e81201b-fc577274-35898ddc,2012-11-28T03:47:18-05:00
wyoming_republican_party,generalizations,ypoliticalparty,politicalparty,661,anonymous-883558e8-007bee36-874d9197,2012-11-28T06:31:54-05:00
j_k__rowling,generalizations,nscientist,scientist,577,anonymous-883558e8-007bee36-874d9197,2012-11-28T06:34:10-05:00
j_k__rowling,generalizations,nscientist,scientist,577,anonymous-5d56f477-a61675f5-87ba1971,2012-11-30T00:37:39-05:00
j_k__rowling,generalizations,-scientist,scientist,577,bkisiel,2012-12-06T11:12:50-05:00
j_k__rowling,generalizations,xscientist,scientist,577,bkisiel,2012-12-06T11:12:50-05:00
aleutian_range,generalizations,nmonarch,monarch,661,anonymous-d24484fc-e045f48b-26c2da2c,2012-11-28T07:36:01-05:00
aleutian_range,generalizations,-person,monarch,661,bkisiel,2012-12-06T11:21:46-05:00
mazda_mx_5,generalizations,yautomobilemodel,automobilemodel,244,anonymous-adbc8359-4e7420c0-440b7d20,2012-11-28T08:20:37-05:00
tub_bass,generalizations,ymusicinstrument,musicinstrument,659,anonymous-82b0c4df-1dd949ac-8f1c7403,2012-11-28T15:25:32-05:00
n1997_grand_prix_performance_numbers,generalizations,nsportsevent,sportsevent,581,anonymous-82b0c4df-1dd949ac-8f1c7403,2012-11-28T15:25:45-05:00
terra_state_community_college,generalizations,ntrainstation,trainstation,659,anonymous-82b0c4df-1dd949ac-8f1c7403,2012-11-28T15:25:47-05:00
terra_state_community_college,generalizations,-trainstation,trainstation,659,bkisiel,2012-12-06T11:24:20-05:00
terra_state_community_college,generalizations,xtrainstation,trainstation,659,bkisiel,2012-12-06T11:24:20-05:00
syrup,generalizations,ybeverage,beverage,658,anonymous-82b0c4df-1dd949ac-8f1c7403,2012-11-28T15:25:53-05:00
beach_turtle,generalizations,yreptile,reptile,665,anonymous-82b0c4df-1dd949ac-8f1c7403,2012-11-28T15:25:58-05:00
icml,generalizations,ymlconference,mlconference,0,anonymous-a0661494-84873ba6-d69cc645,2012-11-28T15:58:05-05:00
barn_owl,generalizations,ybird,bird,557,anonymous-a0661494-84873ba6-d69cc645,2012-11-28T16:02:25-05:00
n1924_summer_olympics,generalizations,yolympics,olympics,121,anonymous-a0661494-84873ba6-d69cc645,2012-11-28T16:23:38-05:00
earning_model,generalizations,nmlalgorithm,mlalgorithm,222,anonymous-a0661494-84873ba6-d69cc645,2012-11-28T16:32:33-05:00
earning_model,generalizations,-mlalgorithm,mlalgorithm,222,bkisiel,2012-12-06T11:22:21-05:00
earning_model,generalizations,xmlalgorithm,mlalgorithm,222,bkisiel,2012-12-06T11:22:21-05:00
earning_model,generalizations,nmlarea,mlarea,364,anonymous-a0661494-84873ba6-d69cc645,2012-11-28T16:32:42-05:00
earning_model,generalizations,-mlalgorithm,mlarea,364,bkisiel,2012-12-06T11:22:18-05:00
earning_model,generalizations,xmlalgorithm,mlarea,364,bkisiel,2012-12-06T11:22:18-05:00
die_hard,generalizations,ymovie,movie,120,anonymous-a0661494-84873ba6-d69cc645,2012-11-28T16:38:34-05:00
pulp_fiction,generalizations,ymovie,movie,625,anonymous-a0661494-84873ba6-d69cc645,2012-11-28T16:40:14-05:00
pulp_fiction,generalizations,ymovie,movie,625,anonymous-42767f83-6cd22f1d-242af1a5,2012-12-05T09:45:59-05:00
jena,generalizations,ycity,city,130,anonymous-dda86cf0-9389effd-604ad4d5,2012-11-28T16:44:38-05:00
chang_tseng,generalizations,ypersonasia,personasia,658,anonymous-f6c86999-2425faef-8f3e243d,2012-11-28T16:51:50-05:00
portland_church,generalizations,nreligion,religion,662,anonymous-f6c86999-2425faef-8f3e243d,2012-11-28T16:52:01-05:00
portland_church,generalizations,-religion,religion,662,bkisiel,2012-12-06T11:22:28-05:00
portland_church,generalizations,xreligion,religion,662,bkisiel,2012-12-06T11:22:28-05:00
nerves_to_vagina,generalizations,ybodypart,bodypart,658,anonymous-f6c86999-2425faef-8f3e243d,2012-11-28T16:52:04-05:00
he_was_the_first_to_find_the_nut,generalizations,nnut,nut,659,anonymous-f6c86999-2425faef-8f3e243d,2012-11-28T16:56:27-05:00
he_was_the_first_to_find_the_nut,generalizations,-nut,nut,659,bkisiel,2012-12-06T11:22:22-05:00
he_was_the_first_to_find_the_nut,generalizations,xnut,nut,659,bkisiel,2012-12-06T11:22:22-05:00
n1_bromo_3_iodobenzene,generalizations,ychemical,chemical,658,anonymous-f6c86999-2425faef-8f3e243d,2012-11-28T16:56:56-05:00
www_nationalrail_co_uk,generalizations,nmlconference,mlconference,662,anonymous-f6c86999-2425faef-8f3e243d,2012-11-28T16:57:12-05:00
www_nationalrail_co_uk,generalizations,-mlconference,mlconference,662,bkisiel,2012-12-06T11:22:24-05:00
www_nationalrail_co_uk,generalizations,xmlconference,mlconference,662,bkisiel,2012-12-06T11:22:24-05:00
plastic_wrap,generalizations,yitem,item,665,anonymous-f6c86999-2425faef-8f3e243d,2012-11-28T16:57:15-05:00
ammonium_cupric_sulphate,generalizations,ychemical,chemical,659,anonymous-f6c86999-2425faef-8f3e243d,2012-11-28T16:57:36-05:00
palomar_hotel,generalizations,yhotel,hotel,658,anonymous-f6c86999-2425faef-8f3e243d,2012-11-28T16:57:38-05:00
pichia_fabianii,generalizations,ybacteria,bacteria,658,anonymous-f6c86999-2425faef-8f3e243d,2012-11-28T16:57:40-05:00
diving_lessons,generalizations,nsport,sport,659,anonymous-f6c86999-2425faef-8f3e243d,2012-11-28T16:58:33-05:00
diving_lessons,generalizations,-sport,sport,659,bkisiel,2012-12-06T11:22:19-05:00
diving_lessons,generalizations,xsport,sport,659,bkisiel,2012-12-06T11:22:19-05:00
ammonium_mercuric_thiocynate,generalizations,ychemical,chemical,659,anonymous-f6c86999-2425faef-8f3e243d,2012-11-28T16:59:18-05:00
assumes_sitting,generalizations,yphysicalaction,physicalaction,662,anonymous-7943fe77-1dd949ac-e744ac17,2012-11-28T17:31:41-05:00
fruit_pizza,generalizations,yfood,food,659,anonymous-ceef77b0-1dd949ac-b4bfb8ca,2012-11-28T18:07:05-05:00
jaw_muscles,generalizations,ymuscle,muscle,662,anonymous-ceef77b0-1dd949ac-b4bfb8ca,2012-11-28T18:07:13-05:00
robert_hickson,generalizations,npersoncanada,personcanada,658,anonymous-c8c48799-f3d24c6f-1e30fb76,2012-11-28T18:35:10-05:00
robert_hickson,generalizations,-personcanada,personcanada,658,bkisiel,2012-12-06T11:22:16-05:00
robert_hickson,generalizations,xpersoncanada,personcanada,658,bkisiel,2012-12-06T11:22:16-05:00
machine_evaluation,generalizations,ytool,tool,661,anonymous-ceef77b0-a86fcef7-b4bfb8ca,2012-11-28T23:01:30-05:00
partidos_pol_ticos_en_italia,generalizations,npoliticalparty,politicalparty,566,anonymous-9111d6c7-8c597c3f-440b7d20,2012-11-29T03:29:33-05:00
dundee_university,generalizations,yuniversity,university,604,anonymous-8b1b11f2-b1746a55-f5a61278,2012-11-29T07:20:47-05:00
islamic_republic_of_iran,generalizations,nterroristorganization,terroristorganization,658,anonymous-cafcfa58-a9aeb02b-4127b535,2012-11-29T07:33:03-05:00
s_1839,generalizations,nyear,year,661,anonymous-75f2b43f-78546a58-b7c6eb12,2012-11-29T09:01:15-05:00
s_1839,generalizations,-year,year,661,bkisiel,2012-12-06T11:13:39-05:00
s_1839,generalizations,xyear,year,661,bkisiel,2012-12-06T11:13:39-05:00
pounds,generalizations,ycurrency,currency,120,anonymous-1c97e6ad-a581b0a7-4601b889,2012-11-29T11:34:48-05:00
boyfriend_model,generalizations,nmlarea,mlarea,362,anonymous-1c97e6ad-a581b0a7-4601b889,2012-11-29T11:36:51-05:00
boyfriend_model,generalizations,xmlalgorithm,mlarea,362,bkisiel,2012-12-06T11:13:23-05:00
boyfriend_model,generalizations,-mlalgorithm,mlarea,362,bkisiel,2012-12-06T11:13:27-05:00
boyfriend_model,generalizations,nmlalgorithm,mlalgorithm,222,anonymous-1c97e6ad-a581b0a7-4601b889,2012-11-29T11:37:01-05:00
boyfriend_model,generalizations,-mlalgorithm,mlalgorithm,222,bkisiel,2012-12-06T11:13:32-05:00
boyfriend_model,generalizations,xmlalgorithm,mlalgorithm,222,bkisiel,2012-12-06T11:13:32-05:00
toronto_international_film_festival,generalizations,yfilmfestival,filmfestival,120,anonymous-1c97e6ad-a581b0a7-4601b889,2012-11-29T11:37:09-05:00
n1840_presidential_election,generalizations,yelection,election,162,anonymous-1c97e6ad-a581b0a7-4601b889,2012-11-29T11:37:20-05:00
july,generalizations,ymonth,month,0,anonymous-1c97e6ad-a581b0a7-4601b889,2012-11-29T11:37:44-05:00
ken_clarke,generalizations,ypersoneurope,personeurope,635,anonymous-1c97e6ad-a581b0a7-4601b889,2012-11-29T11:38:20-05:00
reparil,generalizations,ydrug,drug,658,anonymous-a15c93e6-f9e5a92e-11d28171,2012-11-29T11:59:13-05:00
plymouth_canton_symphony_orchestra,generalizations,nmusician,musician,659,anonymous-a15c93e6-f9e5a92e-11d28171,2012-11-29T11:59:42-05:00
plymouth_canton_symphony_orchestra,generalizations,-musician,musician,659,bkisiel,2012-12-06T11:13:26-05:00
plymouth_canton_symphony_orchestra,generalizations,xmusician,musician,659,bkisiel,2012-12-06T11:13:26-05:00
october_21_and_23,generalizations,ydate,date,659,anonymous-a15c93e6-f9e5a92e-11d28171,2012-11-29T11:59:48-05:00
lancastershire,generalizations,ncounty,county,662,anonymous-a15c93e6-f9e5a92e-11d28171,2012-11-29T11:59:56-05:00
dish_pan,generalizations,ykitchenitem,kitchenitem,659,anonymous-a15c93e6-f9e5a92e-11d28171,2012-11-29T12:00:05-05:00
kayak_paddling,generalizations,yhobby,hobby,662,anonymous-a15c93e6-f9e5a92e-11d28171,2012-11-29T12:01:12-05:00
sectional_sleeper_sofas,generalizations,yhouseholditem,householditem,658,anonymous-a15c93e6-f9e5a92e-11d28171,2012-11-29T12:02:48-05:00
the_holy_bible,generalizations,ybook,book,601,anonymous-a15c93e6-f9e5a92e-11d28171,2012-11-29T12:06:23-05:00
rheumatoid_arthritis,generalizations,ydisease,disease,1,anonymous-a15c93e6-f9e5a92e-11d28171,2012-11-29T12:08:21-05:00
anime,generalizations,ytelevisionshow,televisionshow,661,anonymous-a15c93e6-f9e5a92e-11d28171,2012-11-29T12:11:33-05:00
easy_zucchini_bread,generalizations,yfood,food,659,anonymous-a15c93e6-f9e5a92e-11d28171,2012-11-29T12:12:03-05:00
backgammon,generalizations,yboardgame,boardgame,120,anonymous-5cd1bb45-2f912bc9-243e2359,2012-11-29T13:29:06-05:00
edit,generalizations,nrace,race,628,anonymous-5cd1bb45-2f912bc9-243e2359,2012-11-29T13:29:39-05:00
edit,generalizations,nboardgame,boardgame,650,anonymous-5cd1bb45-2f912bc9-243e2359,2012-11-29T13:29:39-05:00
edit,generalizations,-race,boardgame,650,bkisiel,2012-12-06T11:16:50-05:00
edit,generalizations,-boardgame,boardgame,650,bkisiel,2012-12-06T11:17:03-05:00
edit,generalizations,xrace,boardgame,650,bkisiel,2012-12-06T11:16:50-05:00
edit,generalizations,xboardgame,boardgame,650,bkisiel,2012-12-06T11:17:03-05:00
machine,generalizations,nagriculturalproduct,agriculturalproduct,658,anonymous-5b3de3e7-142a5cdc-971284cf,2012-11-29T14:06:01-05:00
machine,generalizations,-agriculturalproduct,agriculturalproduct,658,bkisiel,2012-12-06T11:16:47-05:00
machine,generalizations,xagriculturalproduct,agriculturalproduct,658,bkisiel,2012-12-06T11:16:47-05:00
www_t_mobile_co_uk,generalizations,nconference,conference,659,anonymous-5b3de3e7-142a5cdc-971284cf,2012-11-29T14:06:32-05:00
www_t_mobile_co_uk,generalizations,-conference,conference,659,bkisiel,2012-12-06T11:15:42-05:00
www_t_mobile_co_uk,generalizations,xconference,conference,659,bkisiel,2012-12-06T11:15:42-05:00
quality_rental_apartments,generalizations,ncharactertrait,charactertrait,661,anonymous-5b3de3e7-142a5cdc-971284cf,2012-11-29T14:06:39-05:00
quality_rental_apartments,generalizations,-charactertrait,charactertrait,661,bkisiel,2012-12-06T11:15:39-05:00
quality_rental_apartments,generalizations,xcharactertrait,charactertrait,661,bkisiel,2012-12-06T11:15:39-05:00
kkan,generalizations,yradiostation,radiostation,658,anonymous-5b3de3e7-142a5cdc-971284cf,2012-11-29T14:08:18-05:00
dark_coffee,generalizations,ybeverage,beverage,658,anonymous-5b3de3e7-142a5cdc-971284cf,2012-11-29T14:08:21-05:00
mckenzie_arena,generalizations,ystadiumoreventvenue,stadiumoreventvenue,658,anonymous-5b3de3e7-142a5cdc-971284cf,2012-11-29T14:09:27-05:00
langholen_reservoir,generalizations,ylake,lake,658,anonymous-5b3de3e7-142a5cdc-971284cf,2012-11-29T14:09:29-05:00
lightning_beetles,generalizations,yinsect,insect,658,anonymous-5b3de3e7-142a5cdc-971284cf,2012-11-29T14:09:34-05:00
the_breast_blog,generalizations,yblog,blog,658,anonymous-5b3de3e7-142a5cdc-971284cf,2012-11-29T14:09:37-05:00
mallow,generalizations,yplant,plant,659,anonymous-5b3de3e7-142a5cdc-971284cf,2012-11-29T14:10:25-05:00
radio_staion_from_byu,generalizations,nbedroomitem,bedroomitem,658,anonymous-5b3de3e7-142a5cdc-971284cf,2012-11-29T14:10:32-05:00
radio_staion_from_byu,generalizations,-bedroomitem,bedroomitem,658,bkisiel,2012-12-06T11:16:04-05:00
radio_staion_from_byu,generalizations,xbedroomitem,bedroomitem,658,bkisiel,2012-12-06T11:16:04-05:00
art_arlington_transit,generalizations,ytransportation,transportation,662,anonymous-5b3de3e7-142a5cdc-971284cf,2012-11-29T14:14:36-05:00
popeless,generalizations,nemotion,emotion,598,anonymous-5b3de3e7-142a5cdc-971284cf,2012-11-29T14:15:24-05:00
popeless,generalizations,-emotion,emotion,598,bkisiel,2012-12-06T11:16:06-05:00
popeless,generalizations,xemotion,emotion,598,bkisiel,2012-12-06T11:16:06-05:00
stone_mountain,generalizations,ycity,city,659,anonymous-5b3de3e7-142a5cdc-971284cf,2012-11-29T14:16:04-05:00
tully_police_department,generalizations,ygovernmentorganization,governmentorganization,658,anonymous-5b3de3e7-142a5cdc-971284cf,2012-11-29T14:16:11-05:00
basemath,generalizations,yfemale,female,339,anonymous-5b3de3e7-142a5cdc-971284cf,2012-11-29T14:16:53-05:00
nikolsburg,generalizations,ygeopoliticallocation,geopoliticallocation,662,anonymous-5b3de3e7-142a5cdc-971284cf,2012-11-29T14:24:47-05:00
steve,generalizations,ncoach,coach,665,anonymous-5b3de3e7-142a5cdc-971284cf,2012-11-29T14:25:00-05:00
salvation_army_new,generalizations,neverypromotedthing,everypromotedthing,658,anonymous-5b3de3e7-142a5cdc-971284cf,2012-11-29T14:26:05-05:00
salvation_army_new,generalizations,-everypromotedthing,everypromotedthing,658,bkisiel,2012-12-06T11:16:22-05:00
salvation_army_new,generalizations,xeverypromotedthing,everypromotedthing,658,bkisiel,2012-12-06T11:16:22-05:00
metro_call_a_ride,generalizations,ntransportation,transportation,662,anonymous-5b3de3e7-142a5cdc-971284cf,2012-11-29T14:26:09-05:00
kansas,generalizations,ycity,city,659,anonymous-5b3de3e7-142a5cdc-971284cf,2012-11-29T14:27:01-05:00
n1986_st__louis_cardinals_season,generalizations,nsportsgame,sportsgame,538,anonymous-5b3de3e7-142a5cdc-971284cf,2012-11-29T14:27:26-05:00
hyperlipidema,generalizations,ndisease,disease,658,anonymous-5b3de3e7-142a5cdc-971284cf,2012-11-29T14:28:32-05:00
east_brother_island,generalizations,yisland,island,658,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T19:15:00-05:00
scrap_quilting,generalizations,yhobby,hobby,662,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T19:15:06-05:00
auburn_university,generalizations,yuniversity,university,665,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T19:15:08-05:00
alfred_taylor,generalizations,nmonarch,monarch,661,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T19:19:34-05:00
alfred_taylor,generalizations,-monarch,monarch,661,bkisiel,2012-12-06T11:15:23-05:00
alfred_taylor,generalizations,xmonarch,monarch,661,bkisiel,2012-12-06T11:15:23-05:00
nagaland_democratic_party,generalizations,ypoliticalparty,politicalparty,661,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T19:19:43-05:00
chips,generalizations,nbeverage,beverage,658,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T19:20:32-05:00
chips,generalizations,-beverage,beverage,658,bkisiel,2012-12-06T11:15:30-05:00
chips,generalizations,xbeverage,beverage,658,bkisiel,2012-12-06T11:15:30-05:00
sweet_reasonableness,generalizations,ycharactertrait,charactertrait,659,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T19:21:20-05:00
desigers,generalizations,yprofession,profession,658,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T19:22:03-05:00
appetizer,generalizations,nfish,fish,631,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T19:22:33-05:00
green_bean_casserole_recipe,generalizations,yrecipe,recipe,658,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T19:23:46-05:00
khong_island,generalizations,ygeopoliticallocation,geopoliticallocation,541,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T19:23:56-05:00
purity,generalizations,ycharactertrait,charactertrait,196,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T19:24:12-05:00
financial_forensics,generalizations,yacademicfield,academicfield,658,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T19:26:02-05:00
sho_engine,generalizations,yautomobileengine,automobileengine,659,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T19:26:15-05:00
kristina_springer,generalizations,yfemale,female,658,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T19:26:22-05:00
genus_rhabdochromatium,generalizations,ybacteria,bacteria,604,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T19:27:54-05:00
trees,generalizations,yplant,plant,120,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T19:29:09-05:00
ted_bundy,generalizations,ycriminal,criminal,167,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T19:30:48-05:00
united_states_senate,generalizations,nastronaut,astronaut,662,anonymous-c50e23c8-efbc94db-eb0b988e,2012-11-29T19:47:46-05:00
united_states_senate,generalizations,-person,astronaut,662,bkisiel,2012-12-06T11:15:04-05:00
motorized,generalizations,nautomobilemaker,automobilemaker,514,anonymous-c50e23c8-efbc94db-eb0b988e,2012-11-29T19:48:13-05:00
settlers_of_catan,generalizations,yboardgame,boardgame,120,anonymous-c50e23c8-efbc94db-eb0b988e,2012-11-29T19:49:46-05:00
terrorism,generalizations,ysociopolitical,sociopolitical,0,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T20:07:54-05:00
petroleum,generalizations,ychemical,chemical,602,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T20:12:10-05:00
cleveland,generalizations,ycity,city,545,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T20:16:31-05:00
delta,generalizations,nstateorprovince,stateorprovince,632,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T20:17:28-05:00
risks_of_vascular_surgery,generalizations,nmedicalprocedure,medicalprocedure,661,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T20:18:22-05:00
risks_of_vascular_surgery,generalizations,-medicalprocedure,medicalprocedure,661,bkisiel,2012-12-06T11:14:54-05:00
risks_of_vascular_surgery,generalizations,xmedicalprocedure,medicalprocedure,661,bkisiel,2012-12-06T11:14:54-05:00
milk_chocolate,generalizations,nbeverage,beverage,658,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T20:18:25-05:00
roadside_bombs,generalizations,yweapon,weapon,406,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T20:19:56-05:00
radio_interface_specification_layer_1,generalizations,nbedroomitem,bedroomitem,658,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T20:20:13-05:00
radio_interface_specification_layer_1,generalizations,-bedroomitem,bedroomitem,658,bkisiel,2012-12-06T11:14:55-05:00
radio_interface_specification_layer_1,generalizations,xbedroomitem,bedroomitem,658,bkisiel,2012-12-06T11:14:55-05:00
med_foliage_green,generalizations,ycolor,color,530,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T20:20:18-05:00
delhi,generalizations,ystateorprovince,stateorprovince,661,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T20:20:23-05:00
pa,generalizations,ncountry,country,598,anonymous-c5405e5b-98d4cdb9-f7d17a1b,2012-11-29T20:20:54-05:00
costume_glasses,generalizations,yclothing,clothing,662,anonymous-adf2b6a2-12a06176-35898ddc,2012-11-30T00:11:11-05:00
active_learning,generalizations,yacademicfield,academicfield,591,anonymous-fcae95b1-cad24339-8f1c7403,2012-11-30T04:34:02-05:00
recordings,generalizations,nrecordlabel,recordlabel,662,anonymous-8ebbdb9b-0b05c6aa-9387d8fc,2012-11-30T10:56:44-05:00
recordings,generalizations,-recordlabel,recordlabel,662,bkisiel,2012-12-06T11:12:56-05:00
recordings,generalizations,xrecordlabel,recordlabel,662,bkisiel,2012-12-06T11:12:56-05:00
complications_of_gastric_bypass_surgery,generalizations,ymedicalprocedure,medicalprocedure,658,anonymous-8ebbdb9b-0b05c6aa-9387d8fc,2012-11-30T10:57:39-05:00
china_yuan_renminbi,generalizations,ycurrency,currency,604,anonymous-f0caa69a-f21f7b72-af3e4f53,2012-11-30T12:24:25-05:00
electrical_and_computer_engineering,generalizations,yacademicfield,academicfield,229,anonymous-64a402a8-359ca787-554a7308,2012-11-30T14:35:54-05:00
calcinosis,generalizations,ydisease,disease,323,anonymous-22b50cb6-5dfaacbe-cd029296,2012-11-30T18:23:28-05:00
it_systems_administrator,generalizations,yjobposition,jobposition,659,anonymous-25f59804-fd633886-95faaf46,2012-11-30T19:21:35-05:00
orthodox_faith,generalizations,yreligion,religion,215,anonymous-32bbe5e8-ff9a66c0-242af1a5,2012-12-01T22:35:26-05:00
quality_vapor,generalizations,ncharactertrait,charactertrait,661,anonymous-32bbe5e8-ff9a66c0-242af1a5,2012-12-01T22:35:39-05:00
quality_vapor,generalizations,-charactertrait,charactertrait,661,bkisiel,2012-12-06T11:12:26-05:00
quality_vapor,generalizations,xcharactertrait,charactertrait,661,bkisiel,2012-12-06T11:12:26-05:00
parish,generalizations,ygeopoliticallocation,geopoliticallocation,659,anonymous-851e7827-a2232c83-d4ef4ea2,2012-12-01T23:33:22-05:00
www_thepensionservice,generalizations,nmlconference,mlconference,662,anonymous-7f1182ca-3c589723-4e8a26e2,2012-12-02T04:11:18-05:00
www_thepensionservice,generalizations,-mlconference,mlconference,662,bkisiel,2012-12-06T11:12:25-05:00
www_thepensionservice,generalizations,xmlconference,mlconference,662,bkisiel,2012-12-06T11:12:25-05:00
gun_products,generalizations,nweapon,weapon,664,anonymous-a113c013-7e233532-2e8633a1,2012-12-02T07:15:05-05:00
www_206_108_49_36,generalizations,nconference,conference,662,anonymous-a113c013-7e233532-2e8633a1,2012-12-02T07:15:11-05:00
www_206_108_49_36,generalizations,-conference,conference,662,bkisiel,2012-12-06T11:12:20-05:00
www_206_108_49_36,generalizations,xconference,conference,662,bkisiel,2012-12-06T11:12:20-05:00
beavers,generalizations,yanimal,animal,662,anonymous-72187edf-741a1486-64cf42a3,2012-12-02T08:18:41-05:00
tournament,generalizations,nsportsgame,sportsgame,162,anonymous-9c096af4-0ceff89c-d6cd6dbd,2012-12-02T09:22:00-05:00
n2007_postseason,generalizations,nsportsgame,sportsgame,247,anonymous-f21a0513-8a54a7a0-b7c6eb12,2012-12-02T10:50:31-05:00
