<<<<<<< HEAD
Entity,Relation,Action,Value,Iteration of Promotion,Action Source,Action Date
the_sorcerer_s_apprentice,generalizations,ntelevisionshow,televisionshow,253,anonymous-d7325ab7-89550a9c-77f52f1b,2013-01-03T18:08:39-05:00
table_lamps,generalizations,yhouseholditem,householditem,683,anonymous-f4c17a9e-74505000-6032be53,2013-01-03T18:29:24-05:00
table_lamps,generalizations,yhouseholditem,householditem,683,anonymous-ed85bf00-7ffad985-fad0c1fb,2013-01-04T09:37:55-05:00
harcore_punk,generalizations,ymusicgenre,musicgenre,677,anonymous-f4c17a9e-74505000-6032be53,2013-01-03T18:40:04-05:00
wsqe,generalizations,yradiostation,radiostation,673,anonymous-f4c17a9e-74505000-6032be53,2013-01-03T19:05:34-05:00
base_drum,generalizations,ymusicinstrument,musicinstrument,674,anonymous-baf7ddce-93bc7086-e31bf044,2013-01-03T21:54:45-05:00
film_noir_festival,generalizations,yfilmfestival,filmfestival,680,anonymous-66119c00-b60c77e2-e1229e91,2013-01-03T23:25:34-05:00
deputy_chief_operating_officer,generalizations,yjobposition,jobposition,673,anonymous-66119c00-b60c77e2-e1229e91,2013-01-03T23:33:02-05:00
january_1935,generalizations,ydate,date,673,anonymous-fd802511-fbc3a703-b1dc5081,2013-01-04T00:04:36-05:00
january_1935,generalizations,ydate,date,673,anonymous-70b8707c-a2232c83-94744b33,2013-01-04T01:04:55-05:00
january_1935,generalizations,ydate,date,673,anonymous-ed85bf00-7ffad985-fad0c1fb,2013-01-04T09:36:53-05:00
mp4_speakers,generalizations,yconsumerelectronicitem,consumerelectronicitem,527,anonymous-70b8707c-a2232c83-94744b33,2013-01-04T01:06:14-05:00
unsoreness,generalizations,yphysicalcharacteristic,physicalcharacteristic,538,anonymous-70b8707c-a2232c83-94744b33,2013-01-04T01:07:08-05:00
channel_tunnel,generalizations,ytransportation,transportation,676,anonymous-70b8707c-a2232c83-94744b33,2013-01-04T01:07:13-05:00
new_jersey_ocean_county,generalizations,ycounty,county,673,anonymous-70b8707c-a2232c83-94744b33,2013-01-04T01:07:51-05:00
florida_keys_stone_crabs,generalizations,yanimal,animal,119,anonymous-b4b12ac0-c38bd302-a2e8f73a,2013-01-04T16:30:21-05:00
browser,generalizations,yeverypromotedthing,everypromotedthing,485,anonymous-e2bfff99-64e7fc18-77f52f1b,2013-01-04T23:34:02-05:00
reindeer,generalizations,ymammal,mammal,673,anonymous-1622b782-50d34734-b7dab0bf,2013-01-05T08:38:10-05:00
bedroom_pop,generalizations,ymusicgenre,musicgenre,685,anonymous-a9615ebd-66eb3186-cebf75ba,2013-01-05T22:47:12-05:00
american_bittern,generalizations,ybird,bird,557,anonymous-cf867b3a-99ea7df9-51e9301f,2013-01-06T04:52:17-05:00
progressive_acoustic_pop,generalizations,ymusicgenre,musicgenre,677,anonymous-87d6a0fa-9e7709f1-5732a784,2013-01-06T13:49:01-05:00
june_2013,generalizations,ydate,date,673,anonymous-87d6a0fa-9e7709f1-5732a784,2013-01-06T13:54:11-05:00
chocolate_coated_strawberries,generalizations,yfood,food,673,anonymous-87d6a0fa-9e7709f1-5732a784,2013-01-06T13:54:23-05:00
vancouver,generalizations,ycity,city,676,anonymous-87d6a0fa-9e7709f1-5732a784,2013-01-06T13:58:22-05:00
nausea,generalizations,ydisease,disease,203,anonymous-5780eff1-96d3edb2-a2e8f73a,2013-01-06T14:24:54-05:00
sheraton,generalizations,yhotel,hotel,683,anonymous-fc32e0c6-f7e56644-50f54b8e,2013-01-06T18:00:53-05:00
sheraton,generalizations,yhotel,hotel,683,anonymous-b553573c-6b586513-251cc7a1,2013-01-06T18:17:41-05:00
basuri,generalizations,ymusicinstrument,musicinstrument,688,anonymous-ea773c07-26c43501-91588326,2013-01-06T19:45:18-05:00
chicken,generalizations,yanimal,animal,670,anonymous-90652e40-69926f33-51e9301f,2013-01-07T06:49:54-05:00
purple_frog,generalizations,yamphibian,amphibian,670,anonymous-2fb6bcf6-ac14e723-971284cf,2013-01-07T12:19:52-05:00
crickets,generalizations,yarthropod,arthropod,670,anonymous-2fb6bcf6-ac14e723-971284cf,2013-01-07T12:20:02-05:00
seghesio_vineyards_and_winery,generalizations,ywinery,winery,679,anonymous-3ea72e45-65348c23-77f52f1b,2013-01-07T22:09:46-05:00
valladolid_intl_film_festival,generalizations,yfilmfestival,filmfestival,686,anonymous-3ea72e45-65348c23-77f52f1b,2013-01-07T22:10:34-05:00
guitar_a,generalizations,ymusicinstrument,musicinstrument,674,anonymous-3ea72e45-65348c23-77f52f1b,2013-01-07T22:12:30-05:00
south_fork_klaskanine_river,generalizations,yriver,river,674,anonymous-3ea72e45-65348c23-77f52f1b,2013-01-07T22:12:40-05:00
bank_and_general_workers_union,generalizations,ytradeunion,tradeunion,686,anonymous-3ea72e45-65348c23-77f52f1b,2013-01-07T22:13:39-05:00
n1956_57_european_cup,generalizations,yawardtrophytournament,awardtrophytournament,613,anonymous-3ea72e45-65348c23-77f52f1b,2013-01-07T22:13:45-05:00
michael_zaslow_laron_type_dwarfism_phenotypic_syndrome,generalizations,yphysiologicalcondition,physiologicalcondition,340,anonymous-3ea72e45-65348c23-77f52f1b,2013-01-07T22:15:05-05:00
decaffeinated_drip_coffee,generalizations,ybeverage,beverage,215,anonymous-3ea72e45-65348c23-77f52f1b,2013-01-07T22:15:17-05:00
small_master_bedroom,generalizations,yroom,room,674,anonymous-3ea72e45-65348c23-77f52f1b,2013-01-07T22:18:28-05:00
term_pregnancy,generalizations,ynondiseasecondition,nondiseasecondition,682,anonymous-3ea72e45-65348c23-77f52f1b,2013-01-07T22:18:59-05:00
bmw___m_coupe_roadster,generalizations,yautomobilemodel,automobilemodel,674,anonymous-3ea72e45-65348c23-77f52f1b,2013-01-07T22:19:21-05:00
beautiful_natural_light,generalizations,nperceptionevent,perceptionevent,683,anonymous-3ea72e45-65348c23-77f52f1b,2013-01-07T22:20:43-05:00
antelopes,generalizations,ymammal,mammal,674,anonymous-3ea72e45-65348c23-77f52f1b,2013-01-07T22:21:16-05:00
antelopes,generalizations,ymammal,mammal,674,anonymous-ce91c83c-4c8ab1b7-75af4a8a,2013-01-23T04:31:41-05:00
coffeemakers,generalizations,yhouseholditem,householditem,674,anonymous-3ea72e45-65348c23-77f52f1b,2013-01-07T22:21:19-05:00
poker_startegy,generalizations,ytraditionalgame,traditionalgame,674,anonymous-3ea72e45-65348c23-77f52f1b,2013-01-07T22:21:26-05:00
electric_mixer_bowl,generalizations,yhouseholditem,householditem,677,anonymous-3ea72e45-65348c23-77f52f1b,2013-01-07T22:23:02-05:00
george_w__bush,generalizations,ypoliticianus,politicianus,670,anonymous-a500923f-02b6b716-b7c6eb12,2013-01-08T08:55:14-05:00
george_w__bush,generalizations,ymale,male,670,anonymous-a500923f-02b6b716-b7c6eb12,2013-01-08T08:55:17-05:00
african_side_necked_turtle,generalizations,yamphibian,amphibian,670,anonymous-1e2d14f0-6b1c8683-adc724b4,2013-01-08T08:59:13-05:00
moila_snake,generalizations,yreptile,reptile,443,anonymous-eddc66b7-1b7e9745-fd71b466,2013-01-08T17:57:24-05:00
pershing_park,generalizations,yskiarea,park,676,anonymous-e7001028-2c6ff6a6-b7c6eb12,2013-01-09T05:14:49-05:00
aqua_food,generalizations,naquarium,aquarium,219,anonymous-21f89443-53095f7a-e7b39764,2013-01-09T10:52:38-05:00
suv,generalizations,yvehicle,vehicle,674,anonymous-21f89443-53095f7a-e7b39764,2013-01-09T10:55:26-05:00
colorado_springs_world_arena,generalizations,ystadiumoreventvenue,stadiumoreventvenue,674,anonymous-21f89443-53095f7a-e7b39764,2013-01-09T10:55:49-05:00
virginia_mountain_music_festival,generalizations,ymusicfestival,musicfestival,676,anonymous-21f89443-53095f7a-e7b39764,2013-01-09T10:55:53-05:00
fat_free_cake,generalizations,ybakedgood,bakedgood,674,anonymous-21f89443-53095f7a-e7b39764,2013-01-09T10:57:32-05:00
inna_zabova,generalizations,ymodel,model,683,anonymous-002923c3-0bba9636-aaab5ab1,2013-01-10T02:53:26-05:00
news_plaza_hotel,generalizations,ybuilding,building,676,anonymous-d70836d3-53095f7a-e7b39764,2013-01-10T09:43:06-05:00
tomato_puree,generalizations,yfood,food,677,anonymous-d70836d3-53095f7a-e7b39764,2013-01-10T09:43:28-05:00
bethel_college,generalizations,nsportsteam,sportsteam,178,anonymous-d70836d3-53095f7a-e7b39764,2013-01-10T09:44:12-05:00
impossible_speed,generalizations,yphysicsterm,physicsterm,676,anonymous-d70836d3-53095f7a-e7b39764,2013-01-10T09:44:59-05:00
thecatholic_church,generalizations,yreligion,religion,679,anonymous-d70836d3-53095f7a-e7b39764,2013-01-10T09:46:34-05:00
badly_drawn_boy_tickets,generalizations,nnongovorganization,nongovorganization,683,anonymous-f787110e-e05e31f9-5732a784,2013-01-10T10:31:06-05:00
badly_drawn_boy_tickets,generalizations,nnongovorganization,nongovorganization,683,anonymous-fbed448f-4976fa69-f679dfae,2013-01-10T11:24:13-05:00
flowers,generalizations,yagriculturalproduct,agriculturalproduct,557,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:08:44-05:00
risk,generalizations,yboardgame,boardgame,120,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:09:57-05:00
basil,generalizations,nvegetable,vegetable,679,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:16:20-05:00
basil,generalizations,yagriculturalproduct,agriculturalproduct,671,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:16:41-05:00
bread_recipe,generalizations,yrecipe,recipe,161,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:17:11-05:00
cyan,generalizations,ycolor,color,120,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:17:51-05:00
chianti,generalizations,ywine,wine,255,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:18:42-05:00
alexander_the_great,generalizations,ymonarch,monarch,120,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:19:28-05:00
danny_kaye,generalizations,yactor,actor,665,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:21:14-05:00
danny_kaye,generalizations,ycelebrity,celebrity,665,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:21:16-05:00
danny_kaye,generalizations,ycomedian,comedian,665,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:21:18-05:00
tom_mitchell,generalizations,ymlauthor,mlauthor,0,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:26:48-05:00
tom_mitchell,generalizations,ymale,male,0,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:26:49-05:00
tom_mitchell,generalizations,ypersonus,personus,140,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:26:51-05:00
alexander_armstrong,generalizations,yperson,person,578,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:29:20-05:00
neil_armstrong,generalizations,ymale,male,668,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:32:50-05:00
neil_armstrong,generalizations,yastronaut,astronaut,668,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:32:51-05:00
steven_armstrong,generalizations,ypersonaustralia,personaustralia,275,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:33:58-05:00
anthrocon,generalizations,yconvention,convention,120,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:39:20-05:00
otakon,generalizations,yconvention,convention,120,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:39:42-05:00
tekkoshocon,generalizations,yconvention,convention,134,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:41:37-05:00
philcon,generalizations,yconvention,convention,121,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T14:43:38-05:00
america_the_beautiful,generalizations,ymusicsong,musicsong,120,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T15:56:17-05:00
why_should_i_cry,generalizations,ymusicsong,musicsong,186,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T15:56:35-05:00
lucy_in_the_sky_with_diamonds,generalizations,ymusicsong,musicsong,120,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T15:56:54-05:00
plant_species,generalizations,nfood,food,503,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T15:57:59-05:00
vegetation,generalizations,yfood,food,447,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T15:58:51-05:00
vegetation,generalizations,yplant,plant,496,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T15:58:52-05:00
property_rights,generalizations,narchaea,archaea,683,anonymous-0f3c567f-40d7307d-5732a784,2013-01-10T16:02:28-05:00
circa_1868,generalizations,nyear,year,545,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T16:04:27-05:00
unknown,generalizations,nyear,year,572,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T16:04:52-05:00
ohio_river,generalizations,yriver,river,1,anonymous-480b940a-55b1d90f-60abe161,2013-01-10T16:06:31-05:00
genomics,generalizations,yacademicfield,academicfield,652,anonymous-4ab747d2-f33ef13d-b7c6eb12,2013-01-10T22:59:12-05:00
plotinus,generalizations,nscientist,scientist,676,anonymous-53df74c3-4b01cab2-64c08ed9,2013-01-11T00:21:59-05:00
plotinus,generalizations,yscientist,scientist,676,anonymous-80ad9ae0-66eb3186-cebf75ba,2013-01-12T21:42:04-05:00
museums_of_scotland,generalizations,ymuseum,museum,688,anonymous-53df74c3-4b01cab2-64c08ed9,2013-01-11T00:23:08-05:00
single_bed_rooms,generalizations,yroom,room,676,anonymous-53df74c3-4b01cab2-64c08ed9,2013-01-11T00:23:15-05:00
westin_boston_waterfront_hotel,generalizations,yhotel,hotel,676,anonymous-4dc13b56-53095f7a-e7b39764,2013-01-11T10:56:20-05:00
cashew_nut_cholesterol,generalizations,nnut,nut,688,anonymous-4dc13b56-53095f7a-e7b39764,2013-01-11T10:58:24-05:00
witnesses,generalizations,nreligion,religion,683,anonymous-4dc13b56-53095f7a-e7b39764,2013-01-11T10:59:29-05:00
john_stephens,generalizations,ymale,male,676,anonymous-4dc13b56-53095f7a-e7b39764,2013-01-11T10:59:41-05:00
nene,generalizations,ybird,bird,676,anonymous-4dc13b56-53095f7a-e7b39764,2013-01-11T11:00:19-05:00
specific_body_weight,generalizations,nphysicsterm,physicsterm,676,anonymous-80ad9ae0-66eb3186-cebf75ba,2013-01-12T21:20:56-05:00
australasian_meat_industry_employees_union,generalizations,ytradeunion,tradeunion,686,anonymous-80ad9ae0-66eb3186-cebf75ba,2013-01-12T21:22:00-05:00
october_11_and_12,generalizations,ndate,date,688,anonymous-80ad9ae0-66eb3186-cebf75ba,2013-01-12T21:22:39-05:00
steamkettle,generalizations,nkitchenitem,kitchenitem,676,anonymous-80ad9ae0-66eb3186-cebf75ba,2013-01-12T21:23:34-05:00
wonderful_doors,generalizations,nbuildingfeature,buildingfeature,680,anonymous-80ad9ae0-66eb3186-cebf75ba,2013-01-12T21:23:50-05:00
joseph_swan_winery,generalizations,ywinery,winery,679,anonymous-80ad9ae0-66eb3186-cebf75ba,2013-01-12T21:24:12-05:00
joseph_swan_winery,generalizations,ywinery,winery,679,anonymous-2ed350c6-652a760e-d441be39,2013-01-13T16:05:44-05:00
joseph_swan_winery,generalizations,ywinery,winery,679,anonymous-b4201667-006a0639-19f80b21,2013-01-15T04:22:06-05:00
bill_dana,generalizations,ycelebrity,celebrity,676,anonymous-80ad9ae0-66eb3186-cebf75ba,2013-01-12T21:24:55-05:00
bill_dana,generalizations,yactor,actor,673,anonymous-80ad9ae0-66eb3186-cebf75ba,2013-01-12T21:24:56-05:00
bill_dana,generalizations,ycomedian,comedian,572,anonymous-80ad9ae0-66eb3186-cebf75ba,2013-01-12T21:24:57-05:00
the_appeal_democrat,generalizations,nblog,blog,162,anonymous-80ad9ae0-66eb3186-cebf75ba,2013-01-12T21:26:58-05:00
alex_flatner___lopazz,generalizations,nmale,male,676,anonymous-80ad9ae0-66eb3186-cebf75ba,2013-01-12T21:27:13-05:00
inclusive_road,generalizations,nstreet,street,676,anonymous-80ad9ae0-66eb3186-cebf75ba,2013-01-12T21:28:00-05:00
swainsons_spurfowl,generalizations,ybird,bird,676,anonymous-80ad9ae0-66eb3186-cebf75ba,2013-01-12T21:28:25-05:00
it_s_you_or_no_one,generalizations,ymusicsong,musicsong,680,anonymous-80ad9ae0-66eb3186-cebf75ba,2013-01-12T21:28:49-05:00
willow_like_leaves,generalizations,nvegetable,vegetable,679,anonymous-80ad9ae0-66eb3186-cebf75ba,2013-01-12T21:29:29-05:00
biology_ecology,generalizations,nacademicfield,academicfield,676,anonymous-80ad9ae0-66eb3186-cebf75ba,2013-01-12T21:30:53-05:00
jerome_hemsath,generalizations,nchef,chef,586,anonymous-80ad9ae0-66eb3186-cebf75ba,2013-01-12T21:33:09-05:00
matcha,generalizations,ybeverage,beverage,680,anonymous-80ad9ae0-66eb3186-cebf75ba,2013-01-12T21:40:54-05:00
shipbuilders_and_marine_engineers_union,generalizations,ytradeunion,tradeunion,580,anonymous-80ad9ae0-66eb3186-cebf75ba,2013-01-12T21:42:50-05:00
saturating,generalizations,yphysicalaction,physicalaction,625,anonymous-cd12df6f-d733b615-fe18fa0a,2013-01-12T23:49:54-05:00
java,generalizations,yprogramminglanguage,programminglanguage,162,anonymous-253b5db2-f73968e9-77f52f1b,2013-01-13T03:13:51-05:00
java,generalizations,yprogramminglanguage,programminglanguage,162,anonymous-370963bc-c82f37cf-294b48c6,2013-01-28T04:55:08-05:00
oregon_journal,generalizations,ynewspaper,newspaper,676,anonymous-ee55fff2-52fbca0d-b7dab0bf,2013-01-13T06:03:47-05:00
sand_storm,generalizations,yweatherphenomenon,weatherphenomenon,139,anonymous-8d080565-a8d0a023-c1564390,2013-01-14T03:15:20-05:00
development_web_sites,generalizations,nnondiseasecondition,nondiseasecondition,688,anonymous-9bfe4b91-0a81dc5a-e16800ff,2013-01-15T04:49:34-05:00
wooden_dining_chair,generalizations,yflooritem,flooritem,625,anonymous-9bfe4b91-0a81dc5a-e16800ff,2013-01-15T04:49:43-05:00
spring_hare,generalizations,ymammal,mammal,677,anonymous-9bfe4b91-0a81dc5a-e16800ff,2013-01-15T04:49:49-05:00
philippine_pediatric_society,generalizations,yprofessionalorganization,professionalorganization,679,anonymous-9bfe4b91-0a81dc5a-e16800ff,2013-01-15T08:22:52-05:00
maxwell_field_at_alltel_stadium,generalizations,ystadiumoreventvenue,stadiumoreventvenue,677,anonymous-9bfe4b91-0a81dc5a-e16800ff,2013-01-15T08:22:54-05:00
pulse_storm,generalizations,yweatherphenomenon,weatherphenomenon,623,anonymous-9bfe4b91-0a81dc5a-e16800ff,2013-01-15T08:22:57-05:00
ea_fifa_09,generalizations,yvideogame,videogame,601,anonymous-50874ca3-659bfad0-0a2e1457,2013-01-15T08:26:18-05:00
pont_weygand,generalizations,nbridge,bridge,680,anonymous-69020848-826c5989-ca018bf3,2013-01-15T10:34:41-05:00
david_p__clements,generalizations,nmlauthor,mlauthor,680,anonymous-69020848-826c5989-ca018bf3,2013-01-15T10:34:48-05:00
senator_bond,generalizations,ypolitician,politician,680,anonymous-69020848-826c5989-ca018bf3,2013-01-15T10:35:27-05:00
line_dealership,generalizations,ygeometricshape,geometricshape,679,anonymous-69020848-826c5989-ca018bf3,2013-01-15T10:35:28-05:00
santa_barbara_college_of_oriental_medicine,generalizations,nsportsteam,sportsteam,688,anonymous-b2675503-0f9e53ad-274d4936,2013-01-15T15:16:05-05:00
sandsucker,generalizations,nfish,fish,682,anonymous-ea08b9ed-6b586513-251cc7a1,2013-01-15T18:04:21-05:00
forest_vegetation,generalizations,ylandscapefeatures,landscapefeatures,680,anonymous-dcaae4d4-f51758b3-d77061fd,2013-01-16T03:10:32-05:00
business_related,generalizations,nacademicfield,academicfield,679,anonymous-ade30c10-d57e2c44-87230b97,2013-01-16T09:31:14-05:00
black_widow_spiders,generalizations,yarachnid,arachnid,563,anonymous-d2c0671d-71fb022a-e7b39764,2013-01-16T20:07:05-05:00
aluminum_tables,generalizations,yhouseholditem,householditem,682,anonymous-e2587f0d-8e4d058b-0a2e1457,2013-01-16T23:47:39-05:00
los_angeles,generalizations,ycity,city,679,anonymous-0f7bfc2d-eef64fae-0a2e1457,2013-01-17T09:05:11-05:00
douglas_adams,generalizations,ywriter,writer,679,anonymous-0f7bfc2d-eef64fae-0a2e1457,2013-01-17T09:05:12-05:00
joseph_t__kelley,generalizations,ypersonus,personus,677,anonymous-bb514ddb-712472b2-0a2e1457,2013-01-17T19:20:03-05:00
delena_anderson,generalizations,yjournalist,journalist,679,anonymous-94b7b973-45630683-5cb88881,2013-01-17T23:59:28-05:00
driving_school_course,generalizations,nsportsequipment,sportsequipment,683,anonymous-fac4101b-329bceb4-64c08ed9,2013-01-18T06:43:24-05:00
driving_school_course,generalizations,-sportsequipment,sportsequipment,683,bkisiel,2013-01-28T09:47:58-05:00
driving_school_course,generalizations,xsportsequipment,sportsequipment,683,bkisiel,2013-01-28T09:47:58-05:00
november_5___19,generalizations,ndate,date,680,anonymous-fac4101b-329bceb4-64c08ed9,2013-01-18T06:43:34-05:00
middle_east_countries,generalizations,ncountry,country,689,anonymous-fac4101b-329bceb4-64c08ed9,2013-01-18T06:44:15-05:00
stronger_hand,generalizations,nbodypart,bodypart,679,anonymous-fac4101b-329bceb4-64c08ed9,2013-01-18T06:45:52-05:00
anarchy,generalizations,ysociopolitical,sociopolitical,0,anonymous-152869ce-5e910272-0a2e1457,2013-01-18T13:10:47-05:00
anarcho_syndicalism,generalizations,ysociopolitical,sociopolitical,436,anonymous-152869ce-5e910272-0a2e1457,2013-01-18T13:11:37-05:00
hinduism,generalizations,yreligion,religion,0,anonymous-bac801ab-eb9e2c82-d77061fd,2013-01-18T14:34:55-05:00
jennifer_odell,generalizations,yfemale,female,668,anonymous-bac801ab-eb9e2c82-d77061fd,2013-01-18T14:36:05-05:00
india_madras,generalizations,ycountry,country,571,anonymous-bac801ab-eb9e2c82-d77061fd,2013-01-18T14:36:50-05:00
india_tamilnadu_chennai,generalizations,ycountry,country,548,anonymous-bac801ab-eb9e2c82-d77061fd,2013-01-18T14:37:11-05:00
how_to_make_white_tea,generalizations,nbeverage,beverage,623,anonymous-10a8f6b6-e967e9fa-e16800ff,2013-01-18T16:22:13-05:00
ktvc,generalizations,ytelevisionstation,televisionstation,680,anonymous-5cc581b7-ff906e3c-7a9c6381,2013-01-18T22:58:05-05:00
presidential_candidate_sen__barack_obama,generalizations,npolitician,politician,680,anonymous-5cc581b7-ff906e3c-7a9c6381,2013-01-18T22:58:21-05:00
n1968_69_european_cup,generalizations,nawardtrophytournament,awardtrophytournament,683,anonymous-5cc581b7-ff906e3c-7a9c6381,2013-01-18T22:58:33-05:00
legend_of_zelda__four_swords_adventures,generalizations,yvideogame,videogame,281,anonymous-0f562689-741a1486-0fbd2c1f,2013-01-19T10:55:50-05:00
airportexpressinc,generalizations,yeverypromotedthing,everypromotedthing,682,anonymous-39b02621-d2f8367b-d01c1ff8,2013-01-19T12:16:59-05:00
mozzerela,generalizations,ycheese,cheese,683,anonymous-c3bab7ed-e05e31f9-e7b39764,2013-01-20T00:01:02-05:00
mozzerela,generalizations,ycheese,cheese,683,anonymous-95269f40-5c4449f4-bbfe4ab4,2013-01-20T00:59:07-05:00
mozzerela,generalizations,ycheese,cheese,683,anonymous-93858608-741a1486-0fbd2c1f,2013-01-20T09:01:42-05:00
movie_pianist_the,generalizations,ymovie,movie,457,anonymous-503d7fdb-668bfcbc-51e9301f,2013-01-20T01:13:16-05:00
car,generalizations,ntransportation,transportation,685,anonymous-394a7b78-96f78390-ce986c27,2013-01-20T08:02:54-05:00
car,generalizations,ytransportation,transportation,685,anonymous-c5d2d425-3229d37c-199501c5,2013-01-20T09:49:09-05:00
car,generalizations,yvehicle,vehicle,683,anonymous-394a7b78-96f78390-ce986c27,2013-01-20T08:02:55-05:00
car,generalizations,yvehicle,vehicle,683,anonymous-c5d2d425-3229d37c-199501c5,2013-01-20T09:49:12-05:00
san_luis_obispo_park_ranger_department,generalizations,ygovernmentorganization,governmentorganization,682,anonymous-93858608-741a1486-0fbd2c1f,2013-01-20T09:10:38-05:00
piora_cheese,generalizations,ycheese,cheese,482,anonymous-87a41e09-2cdbe9b2-79c7eec8,2013-01-20T16:23:26-05:00
j_d__salinger,generalizations,ywriter,writer,682,anonymous-394a7b78-96f78390-ce986c27,2013-01-20T16:30:35-05:00
j_d__salinger,generalizations,ywriter,writer,682,anonymous-0bcbe1b3-741a1486-09ddfabb,2013-01-20T16:33:05-05:00
nokia,generalizations,yproduct,product,682,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T02:55:52-05:00
anna_tikhonova,generalizations,yfemale,female,682,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:05:36-05:00
snow_storms,generalizations,yweatherphenomenon,weatherphenomenon,683,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:05:41-05:00
tim_robbins,generalizations,ymale,male,682,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:05:58-05:00
david_woodruff,generalizations,yprofessor,professor,682,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:05:59-05:00
saola,generalizations,ymammal,mammal,682,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:09:26-05:00
creation_christian_music_festival,generalizations,ymusicfestival,musicfestival,689,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:09:30-05:00
unclementness,generalizations,nemotion,emotion,682,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:18:45-05:00
misako_uno,generalizations,yactor,actor,682,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:23:34-05:00
sape,generalizations,ymusicinstrument,musicinstrument,683,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:25:45-05:00
cahill_stadium,generalizations,ystadiumoreventvenue,stadiumoreventvenue,682,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:24:22-05:00
sink_drainer,generalizations,yhouseholditem,householditem,685,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:24:25-05:00
elmleafbeetle,generalizations,yinsect,insect,683,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:32:48-05:00
willow_spittlebug,generalizations,yinsect,insect,216,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:54:52-05:00
amazing_dinosaurs,generalizations,nreptile,reptile,682,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T03:55:09-05:00
six_degrees_of_kevin_bacon,generalizations,yparlourgame,parlourgame,181,anonymous-747d18ac-39c1269f-d01c1ff8,2013-01-21T05:13:46-05:00
carpenter_ants,generalizations,yinsect,insect,125,anonymous-747d18ac-39c1269f-d01c1ff8,2013-01-21T05:13:59-05:00
beef_powder,generalizations,nmeat,meat,682,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T05:17:46-05:00
republic,generalizations,ncountry,country,598,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T05:26:36-05:00
ranchero_chicken,generalizations,nmeat,meat,682,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T06:39:02-05:00
custom_built_fish_aquarium,generalizations,yaquarium,aquarium,682,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T06:39:50-05:00
westbrook_community_hospital,generalizations,yhospital,hospital,683,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T06:40:01-05:00
pepper_,generalizations,yagriculturalproduct,agriculturalproduct,683,anonymous-90a75959-4cc0c11a-0a2e1457,2013-01-21T06:40:07-05:00
john_f_kennedy_international_airport,generalizations,ntransportation,transportation,688,anonymous-0bcbe1b3-38dfd76d-09ddfabb,2013-01-21T09:13:04-05:00
