"Entity"	"Relation"	"Action"	"Value"	"Iteration of Promotion"	"Action Source"	"Action Date"
"new_york_university_hospital"	"generalizations"	"yhospital"	"hospital"	"290"	"anonymous-025797f4-3f2f8618-384982fa"	"2011-06-14T06:07:11-04:00"
"european_university"	"generalizations"	"ntrainstation"	"trainstation"	"283"	"anonymous-ed2f3719-f33ef13d-f34a6ec1"	"2011-06-06T08:13:35-04:00"
"college_park"	"generalizations"	"ytrainstation"	"trainstation"	"241"	"anonymous-2ba28080-db4f75d8-536a385d"	"2011-05-02T10:33:29-04:00"
"penobscot_bay_medical_center"	"generalizations"	"ybuilding"	"building"	"241"	"anonymous-628ec30a-3394ab94-4a88a485"	"2011-05-05T15:17:57-04:00"
"ahmed_ali_abdullah_al_abdullah_tower"	"generalizations"	"yskyscraper"	"skyscraper"	"241"	"anonymous-92fd07cf-fb25d86b-259ee2b3"	"2011-05-05T14:22:36-04:00"
"central_park_resiential_tower"	"generalizations"	"yskyscraper"	"skyscraper"	"259"	"anonymous-e65cea2e-5b53045b-712cc1af"	"2011-05-21T12:00:27-04:00"
"the_national_cathedral"	"generalizations"	"yplaceofworship"	"placeofworship"	"293"	"anonymous-025797f4-3f2f8618-384982fa"	"2011-06-14T06:08:03-04:00"
"golden_house_chinese_rstrnt"	"generalizations"	"yrestaurant"	"restaurant"	"295"	"anonymous-6771ec1c-c73bfe54-f34a6ec1"	"2011-06-13T18:31:55-04:00"
"seymour_restaurant"	"generalizations"	"yrestaurant"	"restaurant"	"239"	"anonymous-41f24f02-d9454f5d-eeab4385"	"2011-04-28T20:32:28-04:00"
"sarita_s_mexican_food"	"generalizations"	"yrestaurant"	"restaurant"	"241"	"anonymous-88c0b871-d009251b-f647bd68"	"2011-05-09T22:39:21-04:00"
"hidalgos_restaurant"	"generalizations"	"yrestaurant"	"restaurant"	"242"	"anonymous-5b76ed39-eb5f92ac-cc47d50c"	"2011-05-07T20:38:38-04:00"
"holiday_inn_express_baltimore"	"generalizations"	"yhotel"	"hotel"	"103"	"anonymous-f309d6d9-03c53213-28595ab9"	"2011-05-22T13:44:32-04:00"
"omni_hotels"	"generalizations"	"yhotel"	"hotel"	"241"	"anonymous-33f92287-61e008b5-721e3159"	"2011-05-11T22:04:19-04:00"
"disney_s_all_star_sports_resort"	"generalizations"	"yhotel"	"hotel"	"292"	"anonymous-025797f4-3f2f8618-384982fa"	"2011-06-14T06:08:15-04:00"
"albany_naval_air_station"	"generalizations"	"yairport"	"airport"	"290"	"anonymous-025797f4-3f2f8618-384982fa"	"2011-06-14T06:07:23-04:00"
"las_vegas_convention_center"	"generalizations"	"ybuilding"	"building"	"242"	"anonymous-d601cc4a-a87f893d-8c86074e"	"2011-05-06T12:18:54-04:00"
"copley_place_mall"	"generalizations"	"yshoppingmall"	"shoppingmall"	"263"	"anonymous-56e6d777-18bc55ad-f34a6ec1"	"2011-05-24T19:00:17-04:00"
"sutong_bridge"	"generalizations"	"ybridge"	"bridge"	"242"	"anonymous-a5bd90b7-6063a43a-e980b603"	"2011-05-03T19:53:53-04:00"
"maogang_bridge"	"generalizations"	"ybridge"	"bridge"	"239"	"anonymous-41f24f02-d9454f5d-eeab4385"	"2011-04-28T20:32:25-04:00"
"aerial_lift_bridge_duluth"	"generalizations"	"ybridge"	"bridge"	"275"	"anonymous-bbec6b65-528124f1-1b3480af"	"2011-06-02T21:28:50-04:00"
"wikipedia"	"generalizations"	"ywebsite"	"website"	"0"	"anonymous-7033ee00-0f6b19fe-912228b6"	"2011-06-15T20:08:35-04:00"
"robb_report_vacation_home_magazine"	"generalizations"	"ymagazine"	"magazine"	"239"	"anonymous-41f24f02-d9454f5d-eeab4385"	"2011-04-28T20:35:26-04:00"
"google_reader"	"generalizations"	"ywebsite"	"website"	"105"	"anonymous-29894537-e936fb0c-536a385d"	"2011-05-07T00:13:58-04:00"
"business_traveler_magazine"	"generalizations"	"ypublication"	"publication"	"292"	"anonymous-025797f4-3f2f8618-384982fa"	"2011-06-14T06:04:41-04:00"
"west_bridgewater_times"	"generalizations"	"ypoliticsblog"	"politicsblog"	"277"	"anonymous-bbec6b65-528124f1-1b3480af"	"2011-06-02T21:28:52-04:00"
"trp_farm"	"generalizations"	"nfarm"	"farm"	"242"	"anonymous-5c07f9ec-a15b57ff-8445e594"	"2011-05-13T16:05:14-04:00"
"viani_farms"	"generalizations"	"yfarm"	"farm"	"256"	"anonymous-0480b404-58019776-1c97e5cf"	"2011-05-21T06:50:30-04:00"
"st__louis_city"	"generalizations"	"ycounty"	"county"	"293"	"anonymous-69a2d69b-c3adf177-78035af7"	"2011-06-10T16:05:25-04:00"
"clinton_cave"	"generalizations"	"ycave"	"cave"	"242"	"anonymous-628ec30a-3394ab94-4a88a485"	"2011-05-05T15:21:43-04:00"
"brasilia"	"generalizations"	"ycity"	"city"	"216"	"anonymous-f2f41b0a-2f7509a1-30284bf9"	"2011-05-12T00:52:16-04:00"
"louisville"	"generalizations"	"ycity"	"city"	"216"	"anonymous-628ec30a-3394ab94-4a88a485"	"2011-05-05T15:29:57-04:00"
"tulum"	"generalizations"	"ycity"	"city"	"101"	"anonymous-a6ab0168-9a210cbf-fd71b466"	"2011-05-27T01:03:22-04:00"
"rovereto"	"generalizations"	"ycity"	"city"	"216"	"anonymous-2707a05b-0d396003-8cb88cc0"	"2011-05-16T17:27:22-04:00"
"vienna"	"generalizations"	"ycity"	"city"	"247"	"anonymous-70fca3de-bd6dcbe2-712cc1af"	"2011-05-19T04:23:10-04:00"
"new_braunfels"	"generalizations"	"ycity"	"city"	"301"	"anonymous-ecde6442-004481b4-cc47d50c"	"2011-06-20T12:25:05-04:00"
"bydgoszcz"	"generalizations"	"ycity"	"city"	"216"	"anonymous-a58e7d63-07fc9421-83a3519f"	"2011-06-09T13:37:16-04:00"
"lorient"	"generalizations"	"ycity"	"city"	"216"	"anonymous-e06ae962-527ff0a3-f647bd68"	"2011-05-07T20:54:44-04:00"
"nyc"	"generalizations"	"ycity"	"city"	"216"	"anonymous-521045c5-d0da03fb-d3ae2443"	"2011-05-27T17:06:30-04:00"
"amsterdam"	"generalizations"	"ycity"	"city"	"256"	"anonymous-0afdf341-dabc232f-4a88a485"	"2011-06-13T14:48:48-04:00"
"belgrade"	"generalizations"	"ycity"	"city"	"216"	"anonymous-0ec9359e-87005506-8d7649fe"	"2011-06-17T11:11:22-04:00"
"leek"	"generalizations"	"ncity"	"city"	"172"	"anonymous-ad3d09e8-f3643dbf-b2852ebb"	"2011-05-05T08:37:01-04:00"
"klagenfurt"	"generalizations"	"ycity"	"city"	"216"	"anonymous-70fca3de-bd6dcbe2-712cc1af"	"2011-05-19T08:08:57-04:00"
"sao_paolo"	"generalizations"	"ycity"	"city"	"256"	"anonymous-6eb12a2e-e603b9aa-1964a510"	"2011-05-28T17:52:22-04:00"
"paris"	"generalizations"	"ycity"	"city"	"0"	"anonymous-8bb7290e-09c196c4-384982fa"	"2011-06-06T20:55:52-04:00"
"tunbridge_wells"	"generalizations"	"ycity"	"city"	"216"	"anonymous-ca66c5b9-70c1cc82-384982fa"	"2011-06-11T13:16:04-04:00"
"warsaw_ghetto"	"generalizations"	"ncity"	"city"	"250"	"anonymous-a58e7d63-07fc9421-83a3519f"	"2011-06-09T13:36:07-04:00"
"maringa"	"generalizations"	"ycity"	"city"	"14"	"anonymous-3110d9e6-3f1cbfe6-e8a1edd9"	"2011-04-27T23:01:34-04:00"
"discovery_channel_blue_planet"	"generalizations"	"nplanet"	"planet"	"242"	"anonymous-b1e2e2fa-6e4e8c6b-22eb051d"	"2011-05-12T11:26:17-04:00"
"mercury_closest_planet"	"generalizations"	"nplanet"	"planet"	"242"	"anonymous-2ba28080-db4f75d8-536a385d"	"2011-05-02T10:34:05-04:00"
"redmarsh_avenue"	"generalizations"	"ystreet"	"street"	"289"	"anonymous-0e86a8e9-67b07ca0-27525091"	"2011-06-09T12:46:55-04:00"
"bow_street"	"generalizations"	"ystreet"	"street"	"287"	"anonymous-8bb7290e-09c196c4-384982fa"	"2011-06-06T21:07:05-04:00"
"bow_street"	"generalizations"	"ystreet"	"street"	"287"	"anonymous-9909255e-09c196c4-73818d90"	"2011-06-07T09:35:57-04:00"
"i_275_east"	"generalizations"	"yhighway"	"highway"	"274"	"anonymous-8d0943ed-d0f77c98-384982fa"	"2011-05-26T11:09:36-04:00"
"california_state_route_231"	"generalizations"	"yhighway"	"highway"	"241"	"anonymous-41f24f02-d9454f5d-eeab4385"	"2011-04-28T20:35:41-04:00"
"interstate_10_in_california"	"generalizations"	"yhighway"	"highway"	"241"	"anonymous-e1fa970f-e1725d64-ecc87558"	"2011-04-27T19:17:33-04:00"
"quebec_route_361"	"generalizations"	"yhighway"	"highway"	"254"	"anonymous-768be8f9-8231a02c-edba0ec9"	"2011-05-21T00:13:54-04:00"
"lone_butte"	"generalizations"	"ymountain"	"mountain"	"238"	"anonymous-6f89bc9f-4cb528fa-f34a6ec1"	"2011-05-11T16:32:10-04:00"
"santa_lucia_mountains"	"generalizations"	"ymountainrange"	"mountainrange"	"241"	"anonymous-41f24f02-d9454f5d-eeab4385"	"2011-04-28T20:38:34-04:00"
"matthew_good_band"	"generalizations"	"ymusicartist"	"musicartist"	"245"	"anonymous-bfa8da92-e24140ee-5e1dc6b8"	"2011-05-16T02:35:23-04:00"
"newsboys"	"generalizations"	"ymusicartist"	"musicartist"	"216"	"anonymous-3831c9f5-8457c03b-0d5607ec"	"2011-05-03T03:39:41-04:00"
"descendents"	"generalizations"	"ymusicartist"	"musicartist"	"217"	"anonymous-1c481599-6a487cf4-f34a6ec1"	"2011-05-18T13:30:16-04:00"
"switchfoot"	"generalizations"	"ymusicartist"	"musicartist"	"216"	"anonymous-3831c9f5-8457c03b-0d5607ec"	"2011-05-03T03:40:37-04:00"
"delirious"	"generalizations"	"ymusicartist"	"musicartist"	"216"	"anonymous-9909255e-09c196c4-73818d90"	"2011-06-06T12:26:18-04:00"
"abba"	"generalizations"	"ymusicartist"	"musicartist"	"217"	"anonymous-6d583867-db71dbf9-c886d091"	"2011-06-11T11:56:36-04:00"
"darkness"	"generalizations"	"ymusicartist"	"musicartist"	"281"	"anonymous-26c29f0d-9d5ad813-21318f00"	"2011-06-03T20:35:40-04:00"
"dead_kennedys"	"generalizations"	"ymusicartist"	"musicartist"	"220"	"anonymous-1c481599-6a487cf4-f34a6ec1"	"2011-05-18T13:29:23-04:00"
"sex_pistols"	"generalizations"	"ymusicartist"	"musicartist"	"217"	"anonymous-9909255e-09c196c4-73818d90"	"2011-06-06T13:02:07-04:00"
"the_beautiful_girls"	"generalizations"	"ymusicartist"	"musicartist"	"296"	"anonymous-74c84a0a-ac3460e3-f647bd68"	"2011-06-15T13:41:21-04:00"
"florida_capitol_police_department"	"generalizations"	"ygovernmentorganization"	"governmentorganization"	"266"	"anonymous-9804852d-f33ef13d-f34a6ec1"	"2011-05-25T08:16:04-04:00"
"monroe_county_sheriffs_office"	"generalizations"	"ygovernmentorganization"	"governmentorganization"	"241"	"anonymous-628ec30a-3394ab94-4a88a485"	"2011-05-05T15:19:13-04:00"
"rockledge_police"	"generalizations"	"ygovernmentorganization"	"governmentorganization"	"241"	"anonymous-df0b5eee-ba41f00f-48a3ae20"	"2011-05-04T10:19:52-04:00"
"wauchula_police_department"	"generalizations"	"ygovernmentorganization"	"governmentorganization"	"241"	"anonymous-a5bd90b7-6063a43a-e980b603"	"2011-05-03T19:53:58-04:00"
"democratic_party_dla_azerbejdzan"	"generalizations"	"ynongovorganization"	"nongovorganization"	"274"	"anonymous-980ea858-302f5e45-1b3480af"	"2011-05-30T19:01:08-04:00"
"national_independent_party"	"generalizations"	"ypoliticalparty"	"politicalparty"	"236"	"anonymous-6a91423b-f33ef13d-f34a6ec1"	"2011-04-24T20:48:24-04:00"
"heron_recordings"	"generalizations"	"yrecordlabel"	"recordlabel"	"251"	"anonymous-df4f6d27-289efee7-6511d13a"	"2011-05-19T20:39:04-04:00"
"fhm_magazine"	"generalizations"	"ymagazine"	"magazine"	"239"	"anonymous-cb5c6647-b7e8b478-2186648a"	"2011-04-27T10:57:24-04:00"
"the_kenyon_review"	"generalizations"	"ypublication"	"publication"	"292"	"anonymous-025797f4-3f2f8618-384982fa"	"2011-06-14T11:49:08-04:00"
"oceana_s_herald_journal"	"generalizations"	"ynewspaper"	"newspaper"	"290"	"anonymous-025797f4-3f2f8618-384982fa"	"2011-06-14T06:12:12-04:00"
"nvidia"	"generalizations"	"ycompany"	"company"	"263"	"anonymous-dfe927a6-6bdfb8c5-712cc1af"	"2011-05-25T19:33:04-04:00"
"glaxosmithkline"	"generalizations"	"ybiotechcompany"	"biotechcompany"	"216"	"anonymous-628ec30a-3394ab94-4a88a485"	"2011-05-05T15:27:21-04:00"
"american_first_national_bank"	"generalizations"	"ybank"	"bank"	"304"	"anonymous-caf2ea0c-700af7ac-fd71b466"	"2011-06-09T02:03:04-04:00"
"fnbo_direct"	"generalizations"	"ybank"	"bank"	"238"	"anonymous-70f7ffee-8e8444fc-b04833c7"	"2011-04-25T02:37:17-04:00"
"citizens_tri_county_bank"	"generalizations"	"ybank"	"bank"	"286"	"anonymous-9909255e-09c196c4-73818d90"	"2011-06-07T09:33:00-04:00"
"lyndonville_savings_bank"	"generalizations"	"ybank"	"bank"	"245"	"anonymous-f588db5c-cca45498-c886d091"	"2011-05-20T21:26:20-04:00"
"sonoma_wineries"	"generalizations"	"ywinery"	"winery"	"277"	"anonymous-d76cac89-4c86d5d1-f34a6ec1"	"2011-06-01T14:51:00-04:00"
"acura_usa"	"generalizations"	"yautomobilemaker"	"automobilemaker"	"293"	"anonymous-69a2d69b-c3adf177-78035af7"	"2011-06-10T15:50:37-04:00"
"toyota_motor"	"generalizations"	"yautomobilemaker"	"automobilemaker"	"227"	"anonymous-29894537-e936fb0c-536a385d"	"2011-05-07T00:58:09-04:00"
"scion"	"generalizations"	"yautomobilemaker"	"automobilemaker"	"244"	"anonymous-d775d779-938444fe-c17e380e"	"2011-05-09T21:47:08-04:00"
"miami_police_federal_credit_union"	"generalizations"	"ycreditunion"	"creditunion"	"302"	"anonymous-884a238d-350d26d3-ac925688"	"2011-06-19T01:43:52-04:00"
"credit_union_amherst"	"generalizations"	"ycreditunion"	"creditunion"	"295"	"anonymous-025797f4-3f2f8618-384982fa"	"2011-06-14T11:47:16-04:00"
"philadelphia_federal_credit_union"	"generalizations"	"ycreditunion"	"creditunion"	"241"	"anonymous-d775d779-938444fe-c17e380e"	"2011-05-09T21:49:30-04:00"
"random_house"	"generalizations"	"ycompany"	"company"	"29"	"anonymous-5743e5c3-e0895748-e8a1edd9"	"2011-06-01T22:36:53-04:00"
"amadu_s_jihad"	"generalizations"	"yterroristorganization"	"terroristorganization"	"241"	"anonymous-300713bc-5ea30aaa-6511d13a"	"2011-05-06T18:52:53-04:00"
"academy"	"generalizations"	"nuniversity"	"university"	"209"	"anonymous-0e86a8e9-67b07ca0-27525091"	"2011-06-09T12:49:01-04:00"
"amirkabir_university_of_technology"	"generalizations"	"yuniversity"	"university"	"247"	"anonymous-78d00c3f-f0ce84a8-d93de9bf"	"2011-06-19T22:12:38-04:00"
"tehran_university"	"generalizations"	"yuniversity"	"university"	"203"	"anonymous-78d00c3f-f0ce84a8-d93de9bf"	"2011-06-19T22:14:43-04:00"
"sharif_university_of_technology"	"generalizations"	"yuniversity"	"university"	"216"	"anonymous-78d00c3f-f0ce84a8-d93de9bf"	"2011-06-19T22:13:34-04:00"
"warsaw_university"	"generalizations"	"yuniversity"	"university"	"204"	"anonymous-a58e7d63-07fc9421-83a3519f"	"2011-06-09T13:39:50-04:00"
"thomas_hardy"	"generalizations"	"ywriter"	"writer"	"216"	"anonymous-8bb7290e-09c196c4-384982fa"	"2011-06-06T20:59:45-04:00"
"thomas_hardy"	"generalizations"	"ypersoneurope"	"personeurope"	"245"	"anonymous-8bb7290e-09c196c4-384982fa"	"2011-06-06T20:59:47-04:00"
"albert_einstein"	"generalizations"	"yscientist"	"scientist"	"120"	"anonymous-784301b8-90c4043f-421b7445"	"2011-06-03T03:03:36-04:00"
"albert_einstein"	"generalizations"	"ymale"	"male"	"0"	"anonymous-784301b8-90c4043f-421b7445"	"2011-06-03T03:03:41-04:00"
"leonard_euler"	"generalizations"	"yscientist"	"scientist"	"242"	"anonymous-6512654f-31224fe2-b7301cb3"	"2011-06-05T22:27:55-04:00"
"sean_connery"	"generalizations"	"ycelebrity"	"celebrity"	"216"	"anonymous-3d43b446-1b36265d-9c4a4c58"	"2011-05-04T13:42:43-04:00"
"sean_connery"	"generalizations"	"yactor"	"actor"	"120"	"anonymous-3d43b446-1b36265d-9c4a4c58"	"2011-05-04T13:42:44-04:00"
"ethan_s__smith"	"generalizations"	"yactor"	"actor"	"253"	"anonymous-df4f6d27-289efee7-6511d13a"	"2011-05-21T01:36:14-04:00"
"bush"	"generalizations"	"ymale"	"male"	"172"	"anonymous-7d22ec39-7323995e-6511d13a"	"2011-05-07T16:01:49-04:00"
"bush"	"generalizations"	"ymale"	"male"	"172"	"anonymous-19cdc3f7-ff421533-384982fa"	"2011-05-09T03:06:39-04:00"
"bush"	"generalizations"	"ymale"	"male"	"172"	"anonymous-f2f41b0a-2f7509a1-30284bf9"	"2011-05-12T00:58:25-04:00"
"bush"	"generalizations"	"ypersonus"	"personus"	"201"	"anonymous-7d22ec39-7323995e-6511d13a"	"2011-05-07T16:01:52-04:00"
"bush"	"generalizations"	"ypersonus"	"personus"	"201"	"anonymous-19cdc3f7-ff421533-384982fa"	"2011-05-09T03:06:43-04:00"
"bush"	"generalizations"	"ypersonus"	"personus"	"201"	"anonymous-f2f41b0a-2f7509a1-30284bf9"	"2011-05-12T00:58:27-04:00"
"bush"	"generalizations"	"nactor"	"actor"	"172"	"anonymous-7d22ec39-7323995e-6511d13a"	"2011-05-07T16:01:54-04:00"
"bush"	"generalizations"	"nactor"	"actor"	"172"	"anonymous-19cdc3f7-ff421533-384982fa"	"2011-05-09T03:06:49-04:00"
"bush"	"generalizations"	"nactor"	"actor"	"172"	"anonymous-f2f41b0a-2f7509a1-30284bf9"	"2011-05-12T00:58:28-04:00"
"willem_dafoe"	"generalizations"	"ncomedian"	"comedian"	"241"	"bsettles"	"2011-05-06T15:23:10-04:00"
"jamie_oliver"	"generalizations"	"yactor"	"actor"	"253"	"anonymous-fc13437d-a80cbd87-f84dd0ab"	"2011-05-21T05:51:15-04:00"
"gisele_bundchen"	"generalizations"	"ymodel"	"model"	"216"	"anonymous-0c2d7bc5-79538612-babab0b8"	"2011-05-10T16:41:59-04:00"
"gisele_bundchen"	"generalizations"	"yfemale"	"female"	"121"	"anonymous-0c2d7bc5-79538612-babab0b8"	"2011-05-10T16:42:03-04:00"
"gisele_bundchen"	"generalizations"	"npersoncanada"	"personcanada"	"241"	"anonymous-0c2d7bc5-79538612-babab0b8"	"2011-05-10T16:41:54-04:00"
"anthony_quinn"	"generalizations"	"ypersonmexico"	"personmexico"	"216"	"anonymous-d1dc3fbf-a395634b-3bca0a7c"	"2011-05-24T01:25:57-04:00"
"anthony_quinn"	"generalizations"	"ycelebrity"	"celebrity"	"216"	"anonymous-d1dc3fbf-a395634b-3bca0a7c"	"2011-05-24T01:25:51-04:00"
"anthony_quinn"	"generalizations"	"nfemale"	"female"	"131"	"anonymous-d1dc3fbf-a395634b-3bca0a7c"	"2011-05-24T01:25:52-04:00"
"anthony_quinn"	"generalizations"	"yactor"	"actor"	"102"	"anonymous-d1dc3fbf-a395634b-3bca0a7c"	"2011-05-24T01:25:56-04:00"
"colin_firth"	"generalizations"	"nfemale"	"female"	"131"	"anonymous-8e15fecc-8ef7be4d-e8a1edd9"	"2011-05-23T01:44:04-04:00"
"colin_firth"	"generalizations"	"yactor"	"actor"	"101"	"anonymous-8e15fecc-8ef7be4d-e8a1edd9"	"2011-05-23T01:44:08-04:00"
"anushka_sharma"	"generalizations"	"ycelebrity"	"celebrity"	"62"	"anonymous-6c9d5a24-7b2edd5b-536a385d"	"2011-05-02T12:06:04-04:00"
"anushka_sharma"	"generalizations"	"yactor"	"actor"	"241"	"anonymous-6c9d5a24-7b2edd5b-536a385d"	"2011-05-02T12:06:03-04:00"
"cecilia_cheung"	"generalizations"	"ycelebrity"	"celebrity"	"156"	"anonymous-db9eea99-cf6ee515-80c7da23"	"2011-04-22T21:44:02-04:00"
"cecilia_cheung"	"generalizations"	"ypersonasia"	"personasia"	"216"	"anonymous-db9eea99-cf6ee515-80c7da23"	"2011-04-22T21:44:00-04:00"
"cecilia_cheung"	"generalizations"	"yactor"	"actor"	"216"	"anonymous-db9eea99-cf6ee515-80c7da23"	"2011-04-22T21:44:01-04:00"
"eric_morecambe"	"generalizations"	"ycomedian"	"comedian"	"245"	"anonymous-7a997d30-b054270f-084c3b13"	"2011-05-15T16:37:10-04:00"
"brittany_murphy"	"generalizations"	"ycelebrity"	"celebrity"	"216"	"anonymous-b48b0112-76db2099-6511d13a"	"2011-05-25T20:02:00-04:00"
"brittany_murphy"	"generalizations"	"yactor"	"actor"	"102"	"anonymous-b48b0112-76db2099-6511d13a"	"2011-05-25T20:02:03-04:00"
"hiroshi_okuda"	"generalizations"	"yceo"	"ceo"	"219"	"anonymous-29894537-e936fb0c-536a385d"	"2011-05-07T00:57:14-04:00"
"dmx"	"generalizations"	"yceo"	"ceo"	"172"	"anonymous-a6680fe1-1718b9f9-9c4a4c58"	"2011-04-21T13:02:35-04:00"
"marissa_mayer"	"generalizations"	"yceo"	"ceo"	"239"	"anonymous-41f24f02-d9454f5d-eeab4385"	"2011-04-28T20:35:32-04:00"
"richard_curtis"	"generalizations"	"ypersoneurope"	"personeurope"	"260"	"anonymous-8bb7290e-09c196c4-384982fa"	"2011-06-06T20:57:27-04:00"
"richard_curtis"	"generalizations"	"ydirector"	"director"	"216"	"anonymous-8bb7290e-09c196c4-384982fa"	"2011-06-06T20:57:26-04:00"
"robert_zemeckis"	"generalizations"	"ydirector"	"director"	"161"	"anonymous-025797f4-3f2f8618-384982fa"	"2011-06-14T11:59:53-04:00"
"nicolas_gessner"	"generalizations"	"ydirector"	"director"	"254"	"anonymous-0480b404-58019776-1c97e5cf"	"2011-05-21T06:50:19-04:00"
"judge_alexander"	"generalizations"	"yjudge"	"judge"	"238"	"anonymous-6a91423b-f33ef13d-f34a6ec1"	"2011-04-24T20:52:51-04:00"
"adolf_hitler"	"generalizations"	"yperson"	"person"	"216"	"anonymous-325198e4-96175f7c-ef91b562"	"2011-05-09T18:14:02-04:00"
"adolf_hitler"	"generalizations"	"yperson"	"person"	"216"	"anonymous-f9dc775a-1260c4b5-29cad721"	"2011-05-10T22:12:51-04:00"
"neil_armstrong"	"generalizations"	"yastronaut"	"astronaut"	"120"	"anonymous-7033ee00-0f6b19fe-912228b6"	"2011-06-15T20:16:33-04:00"
"renee_zellweger"	"generalizations"	"yfemale"	"female"	"101"	"anonymous-2ecc6a64-f91b8729-850b0896"	"2011-06-04T10:57:45-04:00"
"margaret_thatcher"	"generalizations"	"ypersoneurope"	"personeurope"	"161"	"anonymous-9909255e-09c196c4-73818d90"	"2011-06-06T12:34:56-04:00"
"margaret_thatcher"	"generalizations"	"yfemale"	"female"	"216"	"anonymous-9909255e-09c196c4-73818d90"	"2011-06-06T12:34:58-04:00"
"britney_spears"	"generalizations"	"yfemale"	"female"	"120"	"anonymous-0c2d7bc5-79538612-babab0b8"	"2011-05-10T16:39:22-04:00"
"brenda_scott"	"generalizations"	"yfemale"	"female"	"293"	"anonymous-025797f4-3f2f8618-384982fa"	"2011-06-14T11:47:09-04:00"
"annie_lennox"	"generalizations"	"ycelebrity"	"celebrity"	"241"	"anonymous-c0aca7ac-0fe74347-f647bd68"	"2011-05-12T12:12:18-04:00"
"annie_lennox"	"generalizations"	"ycelebrity"	"celebrity"	"241"	"anonymous-f588db5c-cca45498-c886d091"	"2011-05-20T21:27:36-04:00"
"annie_lennox"	"generalizations"	"ymusician"	"musician"	"223"	"anonymous-c0aca7ac-0fe74347-f647bd68"	"2011-05-12T12:12:15-04:00"
"annie_lennox"	"generalizations"	"ymusician"	"musician"	"223"	"anonymous-f588db5c-cca45498-c886d091"	"2011-05-20T21:27:35-04:00"
"ludmilla_radchenko"	"generalizations"	"yfemale"	"female"	"292"	"anonymous-025797f4-3f2f8618-384982fa"	"2011-06-14T06:05:31-04:00"
"ciara_harris"	"generalizations"	"yfemale"	"female"	"274"	"anonymous-5743e5c3-e0895748-e8a1edd9"	"2011-06-01T22:41:11-04:00"
"katy_perry"	"generalizations"	"yfemale"	"female"	"229"	"anonymous-29894537-e936fb0c-536a385d"	"2011-05-07T17:59:25-04:00"
"ernest_hemingway"	"generalizations"	"ywriter"	"writer"	"216"	"anonymous-f06e3998-2d5b28eb-dd15decd"	"2011-05-30T13:02:27-04:00"
"justin_bieber"	"generalizations"	"yfemale"	"female"	"219"	"anonymous-41f24f02-d9454f5d-eeab4385"	"2011-04-28T20:50:40-04:00"
"justin_bieber"	"generalizations"	"ypersonnorthamerica"	"personnorthamerica"	"233"	"anonymous-41f24f02-d9454f5d-eeab4385"	"2011-04-28T20:51:10-04:00"
"matthew_reese"	"generalizations"	"ycelebrity"	"celebrity"	"241"	"anonymous-a5bd90b7-6063a43a-e980b603"	"2011-05-03T19:53:29-04:00"
"michael_jackson"	"generalizations"	"npersoneurope"	"personeurope"	"222"	"anonymous-e6de6096-8b8719d1-bcae1fba"	"2011-05-13T10:14:25-04:00"
"michael_jackson"	"generalizations"	"npersoneurope"	"personeurope"	"222"	"anonymous-6179e652-007ffeb0-05632e56"	"2011-05-15T06:36:42-04:00"
"michael_jackson"	"generalizations"	"ycelebrity"	"celebrity"	"0"	"anonymous-29894537-e936fb0c-536a385d"	"2011-05-06T23:53:31-04:00"
"michael_jackson"	"generalizations"	"ycelebrity"	"celebrity"	"0"	"anonymous-6179e652-007ffeb0-05632e56"	"2011-05-15T06:36:35-04:00"
"michael_jackson"	"generalizations"	"ymusician"	"musician"	"0"	"anonymous-29894537-e936fb0c-536a385d"	"2011-05-06T23:53:34-04:00"
"michael_jackson"	"generalizations"	"ymusician"	"musician"	"0"	"anonymous-6179e652-007ffeb0-05632e56"	"2011-05-15T06:36:37-04:00"
"michael_jackson"	"generalizations"	"ymale"	"male"	"216"	"anonymous-29894537-e936fb0c-536a385d"	"2011-05-06T23:53:36-04:00"
"michael_jackson"	"generalizations"	"ymale"	"male"	"216"	"anonymous-6179e652-007ffeb0-05632e56"	"2011-05-15T06:36:41-04:00"
"neil_gaiman"	"generalizations"	"ywriter"	"writer"	"216"	"anonymous-d1dc3fbf-a395634b-3bca0a7c"	"2011-05-24T01:23:03-04:00"
"woody_allen"	"generalizations"	"ycelebrity"	"celebrity"	"162"	"anonymous-3d43b446-1b36265d-9c4a4c58"	"2011-05-04T13:43:26-04:00"
"woody_allen"	"generalizations"	"ymusician"	"musician"	"216"	"anonymous-3d43b446-1b36265d-9c4a4c58"	"2011-05-04T13:43:26-04:00"
"ricardo_bofill"	"generalizations"	"nvisualartist"	"visualartist"	"242"	"anonymous-5c07f9ec-a15b57ff-8445e594"	"2011-05-13T16:05:16-04:00"
"barack_obama"	"generalizations"	"ymale"	"male"	"0"	"anonymous-41f24f02-d9454f5d-eeab4385"	"2011-04-28T20:49:09-04:00"
"barack_obama"	"generalizations"	"ypoliticianus"	"politicianus"	"140"	"anonymous-41f24f02-d9454f5d-eeab4385"	"2011-04-28T20:49:10-04:00"
"president"	"generalizations"	"ymale"	"male"	"201"	"anonymous-b263262c-4e39bbc6-878b600e"	"2011-06-05T13:19:06-04:00"
"jim_carrey"	"generalizations"	"ymale"	"male"	"182"	"anonymous-f2f41b0a-2f7509a1-30284bf9"	"2011-05-12T00:48:55-04:00"
